URL,LengthOfURL,Domain,URLComplexity,CharacterComplexity,DomainLengthOfURL,IsDomainIP,TLD,TLDLength,LetterCntInURL,URLLetterRatio,DigitCntInURL,URLDigitRatio,EqualCharCntInURL,QuesMarkCntInURL,AmpCharCntInURL,OtherSpclCharCntInURL,URLOtherSpclCharRatio,NumberOfHashtags,NumberOfSubdomains,HavingPath,PathLength,HavingQuery,HavingFragment,HavingAnchor,HasSSL,IsUnreachable,LineOfCode,LongestLineLength,HasTitle,HasFavicon,HasRobotsBlocked,IsResponsive,IsURLRedirects,IsSelfRedirects,HasDescription,HasPopup,HasIFrame,IsFormSubmitExternal,HasSocialMediaPage,HasSubmitButton,HasHiddenFields,HasPasswordFields,HasBankingKey,HasPaymentKey,HasCryptoKey,HasCopyrightInfoKey ,CntImages,CntFilesCSS,CntFilesJS,CntSelfHRef,CntEmptyRef,CntExternalRef,CntPopup,CntIFrame,UniqueFeatureCnt,WAPLegitimate,WAPPhishing,ShannonEntropy,FractalDimension,KolmogorovComplexity,HexPatternCnt,Base64PatternCnt,LikelinessIndex,Label
https://www.ycsdigital.com,26,www.ycsdigital.com,5.75,0.055555556,18,0,com,3,13,0.5,0,0,0,0,0,1,0.038,0,1,0,0,0,0,0,1,0,381,9381,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,9,24,34,1,38,0,1,10,0.070576531,0.045036777,3.855388542,1,1.333333333,0,2,0.722222222,Legitimate
https://quarekensogi.gitbook.io/us,34,quarekensogi.gitbook.io,9.75,0.038461538,23,0,io,2,23,0.676,0,0,0,0,0,3,0.088,0,1,1,3,0,0,0,1,0,140,45845,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,3,2,4,3,0,4,0,0,0,0.053255959,0.045076802,3.905639062,1,1.25,0,2,0.695652174,Phishing
https://www.itnog.it,20,www.itnog.it,5,0.083333333,12,0,it,2,7,0.35,0,0,0,0,0,1,0.05,0,1,0,0,0,0,0,1,0,125,218,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,6,0,5,0,0,2,0.087524757,0.051347956,3.239097918,1,1.444444444,0,2,0.666666667,Legitimate
https://www.ruutsalon.com,25,www.ruutsalon.com,5.625,0.058823529,17,0,com,3,12,0.48,0,0,0,0,0,1,0.04,0,1,0,0,0,0,0,1,1,928,209456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,14,20,40,15,0,40,0,9,9,0.07479023,0.045858815,3.762267391,1,1.347826087,0,2,0.705882353,Legitimate
https://www.dunedinlibraries.govt.nz,36,www.dunedinlibraries.govt.nz,7.5,0.035714286,28,0,nz,2,22,0.611,0,0,0,0,0,2,0.056,0,2,0,0,0,0,0,1,0,1044,4603,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,19,6,20,116,0,132,0,2,9,0.058161406,0.041703988,4.165013816,1,1.242424242,0,2,0.857142857,Legitimate
https://www.borismoore.com,26,www.borismoore.com,5.75,0.055555556,18,0,com,3,13,0.5,0,0,0,0,0,1,0.038,0,1,0,0,0,0,0,1,0,1623,19768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,3,11,75,0,170,0,8,3,0.073947296,0.046689808,3.636842188,1,1.333333333,0,2,0.777777778,Legitimate
https://atomicwletti.gitbook.io/us,34,atomicwletti.gitbook.io,9.75,0.038461538,23,0,io,2,23,0.676,0,0,0,0,0,3,0.088,0,1,1,3,0,0,0,1,0,140,48124,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,3,2,4,3,0,4,0,0,0,0.067492113,0.051302887,3.804229297,1,1.25,0,2,0.739130435,Phishing
https://www.fabuloushillcrest.com,33,www.fabuloushillcrest.com,6.625,0.04,25,0,com,3,20,0.606,0,0,0,0,0,1,0.03,0,1,0,0,0,0,0,1,0,2368,14702,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,49,4,14,37,6,31,0,0,8,0.065071676,0.044457294,4.018081794,1,1.258064516,0,2,0.6,Legitimate
https://www.trippers.info,25,www.trippers.info,5.625,0.058823529,17,0,info,4,12,0.48,0,0,0,0,0,1,0.04,0,1,0,0,0,0,0,1,0,310,1054,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,1,5,0,0,3,0,0,2,0.075942652,0.049360918,3.555533151,1,1.347826087,0,2,0.764705882,Legitimate
https://www.chelseysmithcosmetics.com,37,www.chelseysmithcosmetics.com,7.125,0.034482759,29,0,com,3,24,0.649,0,0,0,0,0,1,0.027,0,1,0,0,0,0,0,1,1,2420,76409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,100,23,31,51,6,20,0,19,2,0.071894884,0.048673357,3.62559186,1,1.228571429,0,2,0.586206897,Legitimate
https://www.stockton.edu,24,www.stockton.edu,5.5,0.0625,16,0,edu,3,11,0.458,0,0,0,0,0,1,0.042,0,1,0,0,0,0,1,1,0,458,1370,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,15,6,14,43,0,31,0,0,10,0.079975282,0.049571668,3.606936732,1,1.363636364,0,2,0.625,Legitimate
https://www.thames-path.org.uk,30,www.thames-path.org.uk,7.25,0.045454545,22,0,uk,2,15,0.5,0,0,0,0,0,3,0.1,0,2,0,0,0,0,0,1,0,354,1328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,1,0,0,0,4,0,0,4,0.07207513,0.046904044,3.810081021,1,1.296296296,0,3,0.818181818,Legitimate
https://attupdate-102891.weeblysite.com/,40,attupdate-102891.weeblysite.com,11,0.03125,31,0,com,3,22,0.55,6,0.15,0,0,0,4,0.1,0,1,1,1,0,0,0,1,0,314,22994,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,19,3,9,1,0,4,0,0,0,0.054040928,0.045573282,4.29359429,0.75,1.210526316,1,3,0.548387097,Phishing
https://www.livesnooker.com,27,www.livesnooker.com,5.875,0.052631579,19,0,com,3,14,0.519,0,0,0,0,0,1,0.037,0,1,0,0,0,0,0,1,0,971,22331,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,48,7,17,193,1,203,0,5,0,0.069268091,0.045066017,3.94346519,1,1.32,0,2,0.789473684,Legitimate
https://tgcasino1.pages.dev,27,tgcasino1.pages.dev,5.875,0.052631579,19,0,dev,3,16,0.593,1,0.037,0,0,0,2,0.074,0,1,0,0,0,0,1,1,0,624,2122,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.057478821,0.048842223,3.86346519,1,1.32,0,2,0.684210526,Phishing
http://www.nsupdate.info,24,www.nsupdate.info,5.5,0.058823529,17,0,info,4,12,0.5,0,0,0,0,0,1,0.042,0,1,0,0,0,0,1,0,1,9,50,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.072628632,0.047179611,3.754441846,1,1.363636364,0,2,0.764705882,Phishing
http://www.springrollfit.com,28,www.springrollfit.com,6,0.047619048,21,0,com,3,16,0.571,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,0,0,2,35,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067995505,0.044487215,3.87314068,1,1.307692308,0,2,0.652173913,Phishing
https://semak-jawatan-kosong2024-webs.my.id/app6/,49,semak-jawatan-kosong2024-webs.my.id,16.125,0.024390244,35,0,id,2,29,0.592,5,0.102,0,0,0,7,0.143,0,1,1,6,0,0,0,1,0,15,155,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047653886,0.039709733,4.365773895,0.8,1.170212766,0,5,0.4,Phishing
http://optikgeneral.com/Webmail/26/Webmail/webmail.php,54,optikgeneral.com,21.25,0.021276596,16,0,com,3,39,0.722,2,0.037,0,0,0,6,0.111,0,0,1,31,0,0,0,0,0,433,951,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04940009,0.043723535,4.111416824,0.857142857,0.923076923,1,2,0.8125,Phishing
https://www.chambon.org,23,www.chambon.org,5.375,0.066666667,15,0,org,3,10,0.435,0,0,0,0,0,1,0.043,0,1,0,0,0,0,0,1,0,147,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0.073073785,0.043646507,3.784941827,1,1.380952381,0,2,0.666666667,Legitimate
http://oxeupziako.duckdns.org,29,oxeupziako.duckdns.org,6.125,0.045454545,22,0,org,3,20,0.69,0,0,0,0,0,2,0.069,0,1,0,0,0,0,0,0,0,2,37,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046549141,0.040638948,4.134336113,1,1.296296296,0,2,0.681818182,Phishing
https://www.carxus.com,22,www.carxus.com,5.25,0.071428571,14,0,com,3,9,0.409,0,0,0,0,0,1,0.045,0,1,0,0,0,0,0,1,0,1084,467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,2,5,28,0,14,0,0,8,0.074610744,0.043360782,3.68418372,1,1.4,0,2,0.6875,Legitimate
https://hergzomei.web.app/,26,hergzomei.web.app,8.75,0.055555556,17,0,app,3,15,0.577,0,0,0,0,0,3,0.115,0,1,1,1,0,0,0,1,0,614,2311,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060433081,0.047853005,3.823934896,0.75,1.333333333,0,2,0.647058824,Phishing
https://learrn-starrt-trezor.gitbook.io/us,42,learrn-starrt-trezor.gitbook.io,11.75,0.029411765,31,0,io,2,29,0.69,0,0,0,0,0,5,0.119,0,1,1,3,0,0,0,1,0,140,129426,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,3,2,4,3,0,4,0,0,0,0.057739515,0.047021473,3.90869497,1,1.15,0,4,0.580645161,Phishing
https://www.airlinefiles.com,28,www.airlinefiles.com,6,0.05,20,0,com,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,0,1339,3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,20,44,1,42,0,0,3,0.066649768,0.045448157,3.950063756,1,1.307692308,0,2,0.8,Legitimate
https://www.ravenswoodelementary.org,36,www.ravenswoodelementary.org,7,0.035714286,28,0,org,3,23,0.639,0,0,0,0,0,1,0.028,0,1,0,0,0,0,0,1,0,4752,15999,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,26,4,15,149,0,24,0,0,5,0.066872356,0.044883159,3.962031591,1,1.235294118,0,2,0.857142857,Legitimate
https://coife.com.br/webmai-.earth-core-jp/indexw.html,54,coife.com.br,17.75,0.02173913,12,0,br,2,37,0.685,0,0,0,0,0,9,0.167,0,1,1,34,0,0,1,1,0,496,951,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053433036,0.042867483,4.26597913,1,1.16,0,5,0.833333333,Phishing
https://www.uckfieldnews.com,28,www.uckfieldnews.com,6,0.05,20,0,com,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,0,91,307,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0.068121761,0.042447396,4.008132026,1,1.307692308,0,2,0.7,Legitimate
https://www.stuckiniceland.com,30,www.stuckiniceland.com,6.25,0.045454545,22,0,com,3,17,0.567,0,0,0,0,0,1,0.033,0,1,0,0,0,0,0,1,0,862,12602,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,59,6,9,153,0,153,0,2,9,0.066618012,0.044220292,4.012188404,1,1.285714286,0,2,0.590909091,Legitimate
https://www.algrenthemovie.com,30,www.algrenthemovie.com,6.25,0.045454545,22,0,com,3,17,0.567,0,0,0,0,0,1,0.033,0,1,0,0,0,0,0,1,0,208,9381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,4,5,19,0,28,0,2,9,0.068594429,0.045922024,4.012188404,1,1.285714286,0,2,0.681818182,Legitimate
http://124.223.19.180:17822/02.08.2022.exe,42,124.223.19.180:17822,13.25,0.028571429,20,1,180:17822,9,3,0.071,24,0.571,0,0,0,8,0.19,0,2,1,15,0,0,0,0,0,787,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015714006,0.025183925,3.502172223,1,1.222222222,8,3,0.293055556,Phishing
https://vsevinrited.piglickwachcu.cf/?tranzakt42092&selectedbank=2#psw_er_vb,76,vsevinrited.piglickwachcu.cf,19.5,0.014705882,28,0,cf,2,53,0.697,6,0.079,1,1,0,7,0.118,1,1,1,1,1,1,0,1,0,230,190,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,7,2,7,1,39,3,0,0,0,0.046250991,0.03932863,4.697110082,1,1.094594595,1,4,0.392857143,Phishing
https://qrco.de/bfIHyu,22,qrco.de,7.75,0.071428571,7,0,de,2,12,0.545,0,0,0,0,0,2,0.091,0,0,1,7,0,0,0,1,0,56,200,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0.049047641,0.042345877,4.070656113,1,1.380952381,1,2,1,Phishing
https://www.theglobalguru.com,29,www.theglobalguru.com,6.125,0.047619048,21,0,com,3,16,0.552,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,1,0,365,10436,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,1,7,75,0,75,0,4,5,0.065591538,0.04303699,3.958229169,1,1.296296296,0,2,0.714285714,Legitimate
https://www.classicboat.co.uk,29,www.classicboat.co.uk,6.625,0.047619048,21,0,uk,2,15,0.517,0,0,0,0,0,2,0.069,0,2,0,0,0,0,0,1,0,1837,1787,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,22,11,25,81,4,95,0,5,10,0.071575328,0.046363502,3.738149333,1,1.307692308,0,2,0.80952381,Legitimate
https://www.utchub.com,22,www.utchub.com,5.25,0.071428571,14,0,com,3,9,0.409,0,0,0,0,0,1,0.045,0,1,0,0,0,0,0,1,0,668,127452,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,16,12,51,5,58,0,0,0,0.076836525,0.044641534,3.446439345,1,1.4,0,2,0.714285714,Legitimate
https://www.ssho.ox.ac.uk,25,www.ssho.ox.ac.uk,6.625,0.058823529,17,0,uk,2,10,0.4,0,0,0,0,0,3,0.12,0,3,0,0,0,0,0,1,0,1344,4913,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,10,17,25,99,1,108,0,2,0,0.075141662,0.044878525,3.558518613,1,1.380952381,1,2,0.7647,Legitimate
http://87.120.115.240/Downloads/398427484_910177667499261_4826532386039866147_n.jpg.lnk,87,87.120.115.240,20.875,0.0125,14,1,240,3,16,0.184,54,0.621,0,0,0,10,0.115,0,2,1,66,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014007436,0.020205517,4.39897647,1,0.975609756,4,2,0.314484127,Phishing
https://www.ukworkshop.co.uk,28,www.ukworkshop.co.uk,6.5,0.05,20,0,uk,2,14,0.5,0,0,0,0,0,2,0.071,2,0,2,0,0,0,1,1,0,1980,510,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,28,3,11,169,0,16,0,8,0.071439933,0.041571819,3.46346519,1,1.32,0,2,0.586647727,Legitimate
https://www.youthdynamics.org,29,www.youthdynamics.org,6.125,0.047619048,21,0,org,3,16,0.552,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,1,0,1885,8293,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,19,2,47,56,3,64,0,6,9,0.066886429,0.042771798,4.032303243,1,1.296296296,0,2,0.666666667,Legitimate
https://www.indiavotes.com,26,www.indiavotes.com,5.75,0.055555556,18,0,com,3,13,0.5,0,0,0,0,0,1,0.038,0,1,0,0,0,0,0,1,0,2073,1971,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,2,7,203,2,203,0,1,9,0.073661169,0.047578552,3.855388542,1,1.333333333,0,2,0.777777778,Legitimate
https://www.cabinsofpigeonforge.com,35,www.cabinsofpigeonforge.com,6.875,0.037037037,27,0,com,3,22,0.629,0,0,0,0,0,1,0.029,0,1,0,0,0,0,0,1,0,1181,523,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,38,11,38,87,1,14,0,0,4,0.061857776,0.043949003,4.051821771,1,1.242424242,0,2,0.555555556,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vTBWBxMtJb5gCQoIdelHwRM1BIW39sekHW-4NUswMAGBnk2LBZfUhbUumhC2wuULpfwx2omQ7ZC6z1p/pub?start=false&loop=false&delayms=3000,167,docs.google.com,49.875,0.006289308,15,0,com,3,127,0.76,17,0.102,3,1,0,11,0.09,0,1,1,108,1,0,0,1,0,533,3873,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04478127,0.039006642,5.495542518,1,0.957575758,1,10,1,Phishing
https://www.marialourenco.com,29,www.marialourenco.com,6.125,0.047619048,21,0,com,3,16,0.552,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,1,0,797,8527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,10,10,0,14,0,3,0,0.067854981,0.044147622,3.958229169,1,1.296296296,0,2,0.625,Legitimate
https://www.freshfromthe.com,28,www.freshfromthe.com,6,0.05,20,0,com,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,0,1709,11934,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,57,2,18,62,0,79,0,7,9,0.072861496,0.046685089,3.613337314,1,1.307692308,0,2,0.8,Legitimate
https://www.visitokc.com,24,www.visitokc.com,5.5,0.0625,16,0,com,3,11,0.458,0,0,0,0,0,1,0.042,0,1,0,0,0,0,0,1,0,11633,18793,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,474,54,13,529,0,183,0,3,10,0.075995234,0.046248698,3.572623664,1,1.363636364,0,2,0.75,Legitimate
http://87.120.115.240/Downloads/2113-1.jpg.lnk,46,87.120.115.240,16.25,0.025641026,14,1,240,3,15,0.326,16,0.348,0,0,0,8,0.174,0,2,1,25,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029240713,0.030194429,4.375487065,1,1.195121951,5,3,0.314484127,Phishing
https://auth-bitbeyuy-sso.gitbook.io/us,39,auth-bitbeyuy-sso.gitbook.io,11.375,0.032258065,28,0,io,2,26,0.667,0,0,0,0,0,5,0.128,0,1,1,3,0,0,0,1,0,140,81173,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2,4,3,0,4,0,0,0,0.053850122,0.045470649,3.787042812,1,1.162162162,0,4,0.571428571,Phishing
https://6e61e0a78aeb991c9c9f5ed2d5827b12.grops.pl/IPGR/a78342u9g0/f45aabb8c7b3e153f1aab0beb5f70c1c/login/?,106,6e61e0a78aeb991c9c9f5ed2d5827b12.grops.pl,31.25,0.010204082,41,0,pl,2,50,0.472,40,0.377,0,1,0,7,0.075,0,1,1,56,0,0,0,1,0,502,951,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023768684,0.029340823,4.767499879,1,0.980769231,2,2,0.285714286,Phishing
https://www.btimaging.com,25,www.btimaging.com,5.625,0.058823529,17,0,com,3,12,0.48,0,0,0,0,0,1,0.04,0,1,0,0,0,0,0,1,1,542,80153,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8,17,37,12,0,31,0,8,5,0.070305608,0.044080239,3.762267391,1,1.347826087,0,2,0.764705882,Legitimate
https://nanogatefixme.pages.dev/,32,nanogatefixme.pages.dev,9.5,0.041666667,23,0,dev,3,21,0.656,0,0,0,0,0,3,0.094,0,1,1,1,0,0,1,1,0,92,394,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0.0533882,0.047296784,3.898068512,0.75,1.266666667,0,2,0.608695652,Phishing
https://www.panoramio.com,25,www.panoramio.com,5.625,0.058823529,17,0,com,3,12,0.48,0,0,0,0,0,1,0.04,0,1,0,0,0,0,1,1,0,98,460,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,3,0,6,0,0,5,0.074305348,0.04662125,3.675310869,1,1.347826087,0,2,0.574281417,Legitimate
https://www.blogmilk.com,24,www.blogmilk.com,5.5,0.0625,16,0,com,3,11,0.458,0,0,0,0,0,1,0.042,0,1,0,0,0,0,0,1,0,362,9381,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1,4,57,0,61,0,3,5,0.066915747,0.041755949,3.788754914,1,1.363636364,0,2,0.65,Legitimate
https://www.kobe-np.co.jp,25,www.kobe-np.co.jp,6.625,0.058823529,17,0,jp,2,10,0.4,0,0,0,0,0,3,0.12,2,0,2,0,0,0,0,1,0,4776,1793,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,321,13,40,584,7,202,0,10,0.0677702,0.043793795,3.754441846,1,1.363636364,0,3,0.645432692,Legitimate
https://www.hartcrafters.com,28,www.hartcrafters.com,6,0.05,20,0,com,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,1,628,190906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,13,23,41,55,0,79,0,11,10,0.0764027,0.048309069,3.642371449,1,1.307692308,0,2,0.75,Legitimate
https://bit.ly/3ztAZYZ,22,bit.ly,7.75,0.071428571,6,0,ly,2,11,0.5,1,0.045,0,0,0,2,0.091,0,0,1,8,0,0,1,1,0,190,120,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0.060115226,0.048689749,3.689703732,1,1.380952381,0,2,1,Phishing
https://krokadnlogin.gitbook.io/us,34,krokadnlogin.gitbook.io,9.75,0.038461538,23,0,io,2,23,0.676,0,0,0,0,0,3,0.088,0,1,1,3,0,0,0,1,0,140,46141,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,4,3,0,4,0,0,0,0.051492464,0.043543606,3.855337797,1,1.25,0,2,0.652173913,Phishing
https://www.redhotpawn.com,26,www.redhotpawn.com,5.75,0.055555556,18,0,com,3,13,0.5,0,0,0,0,0,1,0.038,0,1,0,0,0,0,0,1,0,65,10342,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,3,2,3,0,3,0,0,5,0.079909907,0.047548071,3.720175521,1,1.333333333,0,2,0.7778,Legitimate
https://www.beechgrove.co.uk,28,www.beechgrove.co.uk,6.5,0.05,20,0,uk,2,14,0.5,0,0,0,0,0,2,0.071,0,2,0,0,0,0,0,1,0,580,456,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,17,3,7,10,7,9,0,1,0,0.065646882,0.042893532,3.86346519,1,1.32,0,2,0.8,Legitimate
https://www.jetlinks.cn,23,www.jetlinks.cn,5.375,0.066666667,15,0,cn,2,10,0.435,0,0,0,0,0,1,0.043,0,1,0,0,0,0,0,1,0,2,2063,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.073552594,0.045175832,3.653756708,1,1.380952381,0,2,0.7333,Legitimate
https://ndlions.netlify.app/,28,ndlions.netlify.app,9,0.05,19,0,app,3,17,0.607,0,0,0,0,0,3,0.107,0,1,1,1,0,0,0,1,0,618,2234,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055718203,0.048482227,3.738149333,0.75,1.307692308,0,2,0.7895,Phishing
https://ledghrdware-wllet.gitbook.io/us,39,ledghrdware-wllet.gitbook.io,10.875,0.032258065,28,0,io,2,27,0.692,0,0,0,0,0,4,0.103,0,1,1,3,0,0,0,1,0,140,151183,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,2,4,3,0,4,0,0,0,0.058046406,0.045020173,4.100816879,1,1.216216216,0,3,0.607142857,Phishing
https://www.whichwayhome.net,28,www.whichwayhome.net,6,0.05,20,0,net,3,15,0.536,0,0,0,0,0,1,0.036,0,1,0,0,0,0,0,1,0,143,501,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,11,3,0,9,0,2,6,0.080466256,0.045615122,3.609496334,1,1.230769231,0,2,0.8,Legitimate
http://87.120.115.240/Downloads/photo-2021-09-27-18-29-521.jpg.lnk,66,87.120.115.240,21.25,0.016949153,14,1,240,3,20,0.303,26,0.394,0,0,0,13,0.197,0,2,1,45,0,0,0,0,0,2,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.025951002,0.028859001,4.321215871,1,1.098360656,10,4,0.606181319,Phishing
https://www.borislurieart.org,29,www.borislurieart.org,6.125,0.047619048,21,0,org,3,16,0.552,0,0,0,0,0,1,0.034,0,1,0,0,0,0,0,1,0,343,9632,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,4,15,50,1,19,0,1,3,0.068651061,0.045348785,3.810081021,1,1.296296296,0,2,0.571428571,Legitimate
http://cpanel10wh.bkk1.cloud.z.com/~cp785288/hlep/login/billing.php?verify_account=session=nl&amp;1ea5d09f79e65ee089bc671aa1affeb3&amp;dispatch=7789a9717300104ca4218ad08bcbd57bbc81867b,184,cpanel10wh.bkk1.cloud.z.com,48.5,0.005649718,27,0,com,3,106,0.576,52,0.283,3,1,0,15,0.103,0,3,1,33,1,0,1,0,0,9,235,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.030651704,0.032336851,4.987811497,1,0.843575419,2,7,0.481481481,Phishing
https://www.smf.co.uk,21,www.smf.co.uk,5.625,0.076923077,13,0,uk,2,7,0.333,0,0,0,0,0,2,0.095,1,0,2,0,0,0,1,1,0,1041,8047,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,5,7,11,85,1,88,0,9,0.076003099,0.043362767,3.572431251,1,1.444444444,0,2,0.689102564,Legitimate
https://juliegr.com/,20,juliegr.com,7.5,0.083333333,11,0,com,3,10,0.5,0,0,0,0,0,2,0.1,0,0,1,1,0,0,0,1,0,433,951,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054619374,0.0445909,3.892407119,0.75,1.421052632,0,2,0.769230769,Phishing
https://lorisd.top/,19,lorisd.top,7.375,0.090909091,10,0,top,3,9,0.474,0,0,0,0,0,2,0.105,0,0,1,1,0,0,0,1,0,2,27,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069786501,0.05538986,3.308270835,0.75,1.444444444,0,2,0.636363636,Phishing
https://www.amyuni.com,22,www.amyuni.com,5.25,0.071428571,14,0,com,3,9,0.409,0,0,0,0,0,1,0.045,0,1,0,0,0,0,0,1,0,325,968,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,5,13,30,0,4,0,0,2,0.071828103,0.042365784,3.78418372,1,1.4,0,2,0.714285714,Legitimate
